id,email,name,tours_count,reviews_count,followers_count,completed_tours_count,fake_email,total_tours_views,favourites_count,distance_travelled,country,time_travelled,tours_taken_count,tour_downloads_count
6783,user_6783@email.com,User 6783,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6784,user_6784@email.com,User 6784,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6785,user_6785@email.com,User 6785,3,0,2,0,False,0,3,0.0,United States of America,0.0,0.0,0
6786,user_6786@email.com,User 6786,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6787,user_6787@email.com,User 6787,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6788,user_6788@email.com,User 6788,1,0,0,0,False,23,0,0.0,UNKNOWN,0.0,0.0,0
6789,user_6789@email.com,User 6789,0,0,0,0,False,0,7,0.0,UNKNOWN,0.0,0.0,0
6790,user_6790@email.com,User 6790,1,0,0,0,False,14,0,0.0,UNKNOWN,0.0,0.0,0
6791,user_6791@email.com,User 6791,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6792,user_6792@email.com,User 6792,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6793,user_6793@email.com,User 6793,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6794,user_6794@email.com,User 6794,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6795,user_6795@email.com,User 6795,0,0,0,1,False,0,0,0.0,UNKNOWN,71.2,0.0,0
6796,user_6796@email.com,User 6796,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6797,user_6797@email.com,User 6797,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6798,user_6798@email.com,User 6798,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6799,user_6799@email.com,User 6799,1,0,0,0,False,406,0,0.0,UNKNOWN,0.0,0.0,0
6800,user_6800@email.com,User 6800,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6801,user_6801@email.com,User 6801,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6802,user_6802@email.com,User 6802,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6803,user_6803@email.com,User 6803,0,0,0,0,True,0,0,0.0,United Kingdom,0.0,0.0,0
6804,user_6804@email.com,User 6804,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6805,user_6805@email.com,User 6805,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6806,user_6806@email.com,User 6806,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6807,user_6807@email.com,User 6807,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6808,user_6808@email.com,User 6808,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6809,user_6809@email.com,User 6809,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6810,user_6810@email.com,User 6810,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6811,user_6811@email.com,User 6811,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6812,user_6812@email.com,User 6812,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6813,user_6813@email.com,User 6813,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6814,user_6814@email.com,User 6814,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6815,user_6815@email.com,User 6815,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6816,user_6816@email.com,User 6816,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6817,user_6817@email.com,User 6817,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6818,user_6818@email.com,User 6818,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6819,user_6819@email.com,User 6819,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6820,user_6820@email.com,User 6820,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6821,user_6821@email.com,User 6821,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6822,user_6822@email.com,User 6822,0,0,0,0,False,0,2,0.0,UNKNOWN,0.0,0.0,0
6823,user_6823@email.com,User 6823,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6824,user_6824@email.com,User 6824,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6825,user_6825@email.com,User 6825,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6826,user_6826@email.com,User 6826,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6827,user_6827@email.com,User 6827,0,0,0,1,False,0,1,0.0,UNKNOWN,0.02,0.0,0
6828,user_6828@email.com,User 6828,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6829,user_6829@email.com,User 6829,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6830,user_6830@email.com,User 6830,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6831,user_6831@email.com,User 6831,0,0,0,0,False,0,2,0.0,UNKNOWN,0.0,0.0,0
6832,user_6832@email.com,User 6832,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6833,user_6833@email.com,User 6833,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6834,user_6834@email.com,User 6834,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6835,user_6835@email.com,User 6835,2,0,0,0,False,255,0,0.0,UNKNOWN,0.0,0.0,0
6836,user_6836@email.com,User 6836,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6837,user_6837@email.com,User 6837,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6838,user_6838@email.com,User 6838,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6839,user_6839@email.com,User 6839,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6840,user_6840@email.com,User 6840,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6841,user_6841@email.com,User 6841,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6842,user_6842@email.com,User 6842,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6843,user_6843@email.com,User 6843,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
6844,user_6844@email.com,User 6844,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6845,user_6845@email.com,User 6845,1,0,0,0,False,417,0,0.0,UNKNOWN,0.0,0.0,0
6846,user_6846@email.com,User 6846,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6847,user_6847@email.com,User 6847,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6848,user_6848@email.com,User 6848,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6849,user_6849@email.com,User 6849,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6850,user_6850@email.com,User 6850,0,0,0,0,False,0,2,0.0,UNKNOWN,0.0,0.0,0
6851,user_6851@email.com,User 6851,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6852,user_6852@email.com,User 6852,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6853,user_6853@email.com,User 6853,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6854,user_6854@email.com,User 6854,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6855,user_6855@email.com,User 6855,0,0,0,0,False,0,3,0.0,UNKNOWN,0.0,0.0,0
6856,user_6856@email.com,User 6856,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6857,user_6857@email.com,User 6857,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6858,user_6858@email.com,User 6858,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6859,user_6859@email.com,User 6859,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6860,user_6860@email.com,User 6860,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6861,user_6861@email.com,User 6861,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6862,user_6862@email.com,User 6862,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6863,user_6863@email.com,User 6863,0,0,0,0,False,0,2,0.0,UNKNOWN,0.0,0.0,0
6864,user_6864@email.com,User 6864,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6865,user_6865@email.com,User 6865,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6866,user_6866@email.com,User 6866,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6867,user_6867@email.com,User 6867,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6868,user_6868@email.com,User 6868,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6869,user_6869@email.com,User 6869,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6870,user_6870@email.com,User 6870,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6871,user_6871@email.com,User 6871,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6872,user_6872@email.com,User 6872,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6873,user_6873@email.com,User 6873,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6874,user_6874@email.com,User 6874,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6875,user_6875@email.com,User 6875,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6877,user_6877@email.com,User 6877,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6878,user_6878@email.com,User 6878,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6879,user_6879@email.com,User 6879,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6880,user_6880@email.com,User 6880,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6881,user_6881@email.com,User 6881,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6882,user_6882@email.com,User 6882,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6883,user_6883@email.com,User 6883,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6884,user_6884@email.com,User 6884,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6885,user_6885@email.com,User 6885,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6886,user_6886@email.com,User 6886,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6887,user_6887@email.com,User 6887,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6888,user_6888@email.com,User 6888,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6889,user_6889@email.com,User 6889,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6890,user_6890@email.com,User 6890,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6891,user_6891@email.com,User 6891,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6892,user_6892@email.com,User 6892,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6893,user_6893@email.com,User 6893,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6894,user_6894@email.com,User 6894,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6895,user_6895@email.com,User 6895,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6896,user_6896@email.com,User 6896,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6897,user_6897@email.com,User 6897,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6898,user_6898@email.com,User 6898,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6899,user_6899@email.com,User 6899,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6900,user_6900@email.com,User 6900,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6901,user_6901@email.com,User 6901,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6902,user_6902@email.com,User 6902,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6903,user_6903@email.com,User 6903,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6904,user_6904@email.com,User 6904,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6905,user_6905@email.com,User 6905,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6906,user_6906@email.com,User 6906,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6907,user_6907@email.com,User 6907,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6908,user_6908@email.com,User 6908,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6909,user_6909@email.com,User 6909,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6910,user_6910@email.com,User 6910,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6911,user_6911@email.com,User 6911,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6912,user_6912@email.com,User 6912,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6913,user_6913@email.com,User 6913,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6914,user_6914@email.com,User 6914,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6915,user_6915@email.com,User 6915,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6916,user_6916@email.com,User 6916,0,0,0,1,False,58,0,0.0,UNKNOWN,45.25,0.0,0
6917,user_6917@email.com,User 6917,0,0,0,1,False,0,0,0.0,UNKNOWN,44.53,0.0,0
6918,user_6918@email.com,User 6918,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6919,user_6919@email.com,User 6919,0,0,0,0,False,0,5,0.0,UNKNOWN,0.0,0.0,0
6920,user_6920@email.com,User 6920,0,0,0,0,False,0,2,0.0,UNKNOWN,0.0,0.0,0
6921,user_6921@email.com,User 6921,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6922,user_6922@email.com,User 6922,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6923,user_6923@email.com,User 6923,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6924,user_6924@email.com,User 6924,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6925,user_6925@email.com,User 6925,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6926,user_6926@email.com,User 6926,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6927,user_6927@email.com,User 6927,1,0,0,0,False,24,0,0.0,UNKNOWN,0.0,0.0,0
6928,user_6928@email.com,User 6928,0,0,0,0,False,0,3,0.0,UNKNOWN,0.0,0.0,0
6929,user_6929@email.com,User 6929,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6930,user_6930@email.com,User 6930,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6931,user_6931@email.com,User 6931,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6932,user_6932@email.com,User 6932,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6933,user_6933@email.com,User 6933,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6934,user_6934@email.com,User 6934,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6935,user_6935@email.com,User 6935,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6936,user_6936@email.com,User 6936,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6937,user_6937@email.com,User 6937,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6938,user_6938@email.com,User 6938,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6939,user_6939@email.com,User 6939,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6940,user_6940@email.com,User 6940,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6941,user_6941@email.com,User 6941,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6942,user_6942@email.com,User 6942,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6943,user_6943@email.com,User 6943,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6944,user_6944@email.com,User 6944,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6945,user_6945@email.com,User 6945,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6946,user_6946@email.com,User 6946,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6947,user_6947@email.com,User 6947,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6948,user_6948@email.com,User 6948,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6949,user_6949@email.com,User 6949,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6950,user_6950@email.com,User 6950,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6951,user_6951@email.com,User 6951,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6952,user_6952@email.com,User 6952,5,0,7,0,False,278,0,0.0,UNKNOWN,0.0,0.0,0
6953,user_6953@email.com,User 6953,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6954,user_6954@email.com,User 6954,0,0,0,0,False,0,4,0.0,UNKNOWN,0.0,0.0,0
6955,user_6955@email.com,User 6955,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6956,user_6956@email.com,User 6956,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6957,user_6957@email.com,User 6957,1,0,0,0,False,125,0,0.0,UNKNOWN,0.0,0.0,0
6958,user_6958@email.com,User 6958,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6959,user_6959@email.com,User 6959,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6960,user_6960@email.com,User 6960,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6961,user_6961@email.com,User 6961,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6962,user_6962@email.com,User 6962,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6963,user_6963@email.com,User 6963,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6964,user_6964@email.com,User 6964,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6965,user_6965@email.com,User 6965,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6966,user_6966@email.com,User 6966,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6967,user_6967@email.com,User 6967,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6968,user_6968@email.com,User 6968,1,0,0,0,False,22,0,0.0,UNKNOWN,0.0,0.0,0
6969,user_6969@email.com,User 6969,0,0,0,0,True,0,0,0.0,UNKNOWN,0.0,0.0,0
6970,user_6970@email.com,User 6970,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6971,user_6971@email.com,User 6971,3,0,1,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6972,user_6972@email.com,User 6972,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6973,user_6973@email.com,User 6973,0,1,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6974,user_6974@email.com,User 6974,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6975,user_6975@email.com,User 6975,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6976,user_6976@email.com,User 6976,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6977,user_6977@email.com,User 6977,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6978,user_6978@email.com,User 6978,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6979,user_6979@email.com,User 6979,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6980,user_6980@email.com,User 6980,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6981,user_6981@email.com,User 6981,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6982,user_6982@email.com,User 6982,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6983,user_6983@email.com,User 6983,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6984,user_6984@email.com,User 6984,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6985,user_6985@email.com,User 6985,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
6986,user_6986@email.com,User 6986,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6987,user_6987@email.com,User 6987,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6988,user_6988@email.com,User 6988,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6989,user_6989@email.com,User 6989,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6990,user_6990@email.com,User 6990,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6991,user_6991@email.com,User 6991,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6992,user_6992@email.com,User 6992,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6993,user_6993@email.com,User 6993,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6994,user_6994@email.com,User 6994,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6995,user_6995@email.com,User 6995,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6996,user_6996@email.com,User 6996,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6997,user_6997@email.com,User 6997,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6998,user_6998@email.com,User 6998,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
6999,user_6999@email.com,User 6999,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7000,user_7000@email.com,User 7000,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7001,user_7001@email.com,User 7001,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7002,user_7002@email.com,User 7002,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7003,user_7003@email.com,User 7003,0,0,0,0,False,0,7,0.0,UNKNOWN,0.0,0.0,0
7004,user_7004@email.com,User 7004,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7005,user_7005@email.com,User 7005,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7006,user_7006@email.com,User 7006,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7007,user_7007@email.com,User 7007,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7008,user_7008@email.com,User 7008,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
7009,user_7009@email.com,User 7009,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7010,user_7010@email.com,User 7010,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7011,user_7011@email.com,User 7011,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7012,user_7012@email.com,User 7012,1,0,0,1,False,0,1,0.0,UNKNOWN,23.47,0.0,0
7013,user_7013@email.com,User 7013,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7014,user_7014@email.com,User 7014,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7015,user_7015@email.com,User 7015,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7016,user_7016@email.com,User 7016,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7017,user_7017@email.com,User 7017,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7018,user_7018@email.com,User 7018,0,0,0,0,False,0,5,0.0,UNKNOWN,0.0,0.0,0
7019,user_7019@email.com,User 7019,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7020,user_7020@email.com,User 7020,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7021,user_7021@email.com,User 7021,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7022,user_7022@email.com,User 7022,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7023,user_7023@email.com,User 7023,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
7024,user_7024@email.com,User 7024,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7025,user_7025@email.com,User 7025,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7026,user_7026@email.com,User 7026,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7027,user_7027@email.com,User 7027,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7028,user_7028@email.com,User 7028,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7029,user_7029@email.com,User 7029,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7030,user_7030@email.com,User 7030,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7031,user_7031@email.com,User 7031,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7032,user_7032@email.com,User 7032,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7033,user_7033@email.com,User 7033,1,0,0,0,False,28,0,0.0,UNKNOWN,0.0,0.0,0
7034,user_7034@email.com,User 7034,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7035,user_7035@email.com,User 7035,2,0,1,0,False,219,0,0.0,UNKNOWN,0.0,0.0,0
7036,user_7036@email.com,User 7036,1,0,9,0,False,3959,0,0.0,UNKNOWN,0.0,0.0,0
7037,user_7037@email.com,User 7037,0,0,0,0,False,0,1,0.0,UNKNOWN,0.0,0.0,0
7038,user_7038@email.com,User 7038,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7039,user_7039@email.com,User 7039,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7040,user_7040@email.com,User 7040,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7041,user_7041@email.com,User 7041,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7042,user_7042@email.com,User 7042,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7043,user_7043@email.com,User 7043,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7044,user_7044@email.com,User 7044,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
7045,user_7045@email.com,User 7045,0,0,0,0,False,0,0,0.0,UNKNOWN,0.0,0.0,0
